id,brand,title,description,price,priceCurrency,cluster_id,url,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor
91504889,Seagate,ST3300657SS Seagate Cheetah 300GB 15K RPM SAS-6GBPS 3.5INCH 1.0inch 16MB Buffer Internal Hard Disk Drive. New Retail Factory Sealed With Full Manufacturer Warranty.,"GENERAL INFORMATIONBrand : SeagatePart Number: ST3300657SSProduct Type : Hard Disk Drive (HDD)Sub-Product Type : SAS-6GBPSProduct Series : 15K.7Product Line : CheetahTECHNICAL INFORMATIONStorage Capacity : 300 GBINTERFACES/PORTS Drive Interface : SASDrive Interface Standard : 6Gb/s SASDRIVE PERFORMANCE Spindle Speed (rpm) : 1500Buffer : 16 MBPHYSICAL CHARACTERISTICS Drive Type : InternalForm Factor : 3.5\""Hot Swappable : YesHeight : 1\""Width : 4\""Depth : 5.8\""",250.0,USD,2535969,https://www.allhdd.com/hard-drive/sas-6gbps/300gb-15k-rpm/seagate-st3300657ss-nrfs,"ST3300657SS Seagate Cheetah 300GB 15K RPM SAS-6GBPS 3.5INCH 1.0inch 16MB Buffer Internal Hard Disk Drive. New Retail Factory Sealed With Full Manufacturer Warranty.. Description: GENERAL INFORMATIONBrand : SeagatePart Number: ST3300657SSProduct Type : Hard Disk Drive (HDD)Sub-Product Type : SAS-6GBPSProduct Series : 15K.7Product Line : CheetahTECHNICAL INFORMATIONStorage Capacity : 300 GBINTERFACES/PORTS Drive Interface : SASDrive Interface Standard : 6Gb/s SASDRIVE PERFORMANCE Spindle Speed (rpm) : 1500Buffer : 16 MBPHYSICAL CHARACTERISTICS Drive Type : InternalForm Factor : 3.5\""Hot Swappable : YesHeight : 1\""Width : 4\""Depth : 5.8\""",Cheetah,WD4004FZWX,HDD,,,300.0,,,SAS 12G,SAS,101.6,,25.4,,"3.5""",,,"3.5"""
66760323,Toshiba,MG04ACA600E Toshiba 6TB 7.2K RPM SATA 6GBPS 128MB Buffer 3.5Inch Internal Hard Disk Drive. New Retail Factory Sealed With Full Manufacturer warranty.,"General Information:Manufacturer : ToshibaManufacturer Part Number : MG04ACA600EType : Hard Disk Drive (HDD)Sub-Type : SATA-6GBPSTechnical Information:Storage Capacity : 6 TBInterface Type : SATA 6GBPSForm Factor : 3.5 InchDrive Transfer Rate : 600 MBPS (External)Internal Data Rate : 205 MBPSAverage Latency : 4.17 MSRotational Speed : 7.2K RPMBuffer : 128 MBMtbf : 1,400,000 HoursNon-Recoverable Errors : 10 PER 10^16 Load / Unload Cycles : 600,000",197.0,USD,2469857,https://www.allhdd.com/hard-drive/sata-6gbps/6tb-7.2k-rpm/toshiba-mg04aca600e-nrfs,"MG04ACA600E Toshiba 6TB 7.2K RPM SATA 6GBPS 128MB Buffer 3.5Inch Internal Hard Disk Drive. New Retail Factory Sealed With Full Manufacturer warranty.. Description: General Information:Manufacturer : ToshibaManufacturer Part Number : MG04ACA600EType : Hard Disk Drive (HDD)Sub-Type : SATA-6GBPSTechnical Information:Storage Capacity : 6 TBInterface Type : SATA 6GBPSForm Factor : 3.5 InchDrive Transfer Rate : 600 MBPS (External)Internal Data Rate : 205 MBPSAverage Latency : 4.17 MSRotational Speed : 7.2K RPMBuffer : 128 MBMtbf : 1,400,000 HoursNon-Recoverable Errors : 10 PER 10^16 Load / Unload Cycles : 600,000",,MG04ACA600E,HDD,,,6000.0,,,SATA,SATA 6GBPS,,,,,3.5 Inch,,,3.5 Inch
98508641,Seagate,HD Seagate BarraCuda Pro 10TB Sata 6.0GBp/s 256MB,"ModelBrandSeagateSeriesBarraCuda ProModelST10000DM0004PackagingBare DrivePerformanceInterfaceSATA 6.0Gb/sCapacity10TBRPM7200 RPMCache256MBAverage Latency6Gb/sFeaturesFeaturesHighest capacity. Up to 12TB means you get the highest storage capacity available in the 3.5-inch PC class.Peace of mind. 300TB/year workload limit means this drive has your back.Incredible speed. Delivers 7200-RPM spin speed along with sustained data rates up to 250MB/s and burst data rates of 6Gb/s.Energy efficient. This drive is one of the lowest-power 3.5-inch drives on the market.Ultimate protection. Bundled with Seagate Rescue Data Recovery, this drive is protected for 2 years against any mechanical, accidental or natural disaster - with a 90% success rate for in-house recovery.History of reliability. For 20+ years, the Barracuda family has had a reputation for complete reliability.Optimized for creative pros. Designed and tuned for creative applications, these drives feature higher random performance and drive reliability than typical PC compute drives.UsageGaming Hard DrivesDimensionsForm Factor3.5\""Height (maximum)26.11mmWidth (maximum)101.85mmLength (maximum)146.99mmAdditional InformationDate First AvailableJuly 19, 2016",2783.99,BRL,3108417,https://www.performancesolutions.com.br/hd-seagate-barracuda-pro-10tb-nas-sata-60gbps-256mb,"HD Seagate BarraCuda Pro 10TB Sata 6.0GBp/s 256MB. Description: ModelBrandSeagateSeriesBarraCuda ProModelST10000DM0004PackagingBare DrivePerformanceInterfaceSATA 6.0Gb/sCapacity10TBRPM7200 RPMCache256MBAverage Latency6Gb/sFeaturesFeaturesHighest capacity. Up to 12TB means you get the highest storage capacity available in the 3.5-inch PC class.Peace of mind. 300TB/year workload limit means this drive has your back.Incredible speed. Delivers 7200-RPM spin speed along with sustained data rates up to 250MB/s and burst data rates of 6Gb/s.Energy efficient. This drive is one of the lowest-power 3.5-inch drives on the market.Ultimate protection. Bundled with Seagate Rescue Data Recovery, this drive is protected for 2 years against any mechanical, accidental or natural disaster - with a 90% success rate for in-house recovery.History of reliability. For 20+ years, the Barracuda family has had a reputation for complete reliability.Optimized for creative pros. Designed and tuned for creative applications, these drives feature higher random performance and drive reliability than typical PC compute drives.UsageGaming Hard DrivesDimensionsForm Factor3.5\""Height (maximum)26.11mmWidth (maximum)101.85mmLength (maximum)146.99mmAdditional InformationDate First AvailableJuly 19, 2016",BarraCuda Pro,ST10000DM0004,HDD,,,10000.0,250.0,,SATA,SATA,26.1,147.0,101.8,,3.5-inch SATA,,,"3.5"""
48766742,Hewlett Packard Enterprise,Hpe 832514-b21 1tb 12g Sas 7.2k 2.5 Mdl Sc Hdd,"Hpe 832514-b21 1tb 12g Sas 7.2k 2.5 Mdl Sc Hdd Do your servers need reliable, economical, high capacity Midline hard drives for your growing storage workload needs? HPE Server Midline Hard Drives deliver the highest capacity, performance and reliability to your datacenter applications. Midline hard drives allow you to store more data without sacrificing performance or reliability; they are ideal to store all your bulk storage requirements. HPE Server Midline Hard Drives are available in both 3.5-inch Large Form Factor (LFF) and 2.5-inch Small Form Factor (SFF) and ship with a standard one-year warranty. All HPE hard drives pass a rigorous qualification process, which certify that every drive is proven to perform in your HPE ProLiant Server environments. Before final certification, all HPE Server Midline Hard Drives are optimized for compatibility and functionality, including support of SMART and HPE Systems Insight Manager.FeaturesDesigned and Engineered to Provide High Capacity and Reliable Secure StorageHPE Server Midline Hard Drives are ideal for the growing volume of digital content, bulk data storage, cloud and web infrastructure environments.Broad portfolio of optimized solutions provide up to 12 TB of storage, and growing in a single device.Rotational Vibration Sensors deliver enhanced rotational vibration tolerance that provides enterprise class reliability in midline drives.Available in 2.5-inch Small Form Factor (SFF) and 3.5-inch Large Form Factor (LFF) in a wide variety of capacity points.Prevent unauthorized access to your data with HPE Digitally Signed Firmware. It provides the security and assurance that drive firmware comes from a trusted source and protects against malicious attacks.Support Entry/SMB servers with value priced drivesHPE Server Midline Hard Drives have lower start-up costs without sacrificing reliability at the lowest $/GB.Non-mission critical hard drives at the lowest $/GB.6 Gb/sec data transfer rate to support existing servers.",507.0,AUD,61124257,https://www.skycomp.com.au/hpe-832514-b21-1tb-12g-sas-72k-25-mdl-sc-hdd-584080.html,"Hpe 832514-b21 1tb 12g Sas 7.2k 2.5 Mdl Sc Hdd. Description: Hpe 832514-b21 1tb 12g Sas 7.2k 2.5 Mdl Sc Hdd Do your servers need reliable, economical, high capacity Midline hard drives for your growing storage workload needs? HPE Server Midline Hard Drives deliver the highest capacity, performance and reliability to your datacenter applications. Midline hard drives allow you to store more data without sacrificing performance or reliability; they are ideal to store all your bulk storage requirements. HPE Server Midline Hard Drives are available in both 3.5-inch Large Form Factor (LFF) and 2.5-inch Small Form Factor (SFF) and ship with a standard one-year warranty. All HPE hard drives pass a rigorous qualification process, which certify that every drive is proven to perform in your HPE ProLiant Server environments. Before final certification, all HPE Server Midline Hard Drives are optimized for compatibility and functionality, including support of SMART and HPE Systems Insight Manager.FeaturesDesigned and Engineered to Provide High Capacity and Reliable Secure StorageHPE Server Midline Hard Drives are ideal for the growing volume of digital content, bulk data storage, cloud and web infrastructure environments.Broad portfolio of optimized solutions provide up to 12 TB of storage, and growing in a single device.Rotational Vibration Sensors deliver enhanced rotational vibration tolerance that provides enterprise class reliability in midline drives.Available in 2.5-inch Small Form Factor (SFF) and 3.5-inch Large Form Factor (LFF) in a wide variety of capacity points.Prevent unauthorized access to your data with HPE Digitally Signed Firmware. It provides the security and assurance that drive firmware comes from a trusted source and protects against malicious attacks.Support Entry/SMB servers with value priced drivesHPE Server Midline Hard Drives have lower start-up costs without sacrificing reliability at the lowest $/GB.Non-mission critical hard drives at the lowest $/GB.6 Gb/sec data transfer rate to support existing servers.",,ST10000NM0016,HDD,,,1000.0,,,SAS 12G,Sas,,,,,2.5,,,2.5
72819377,Western Digital,WD HDD 4TB My Passport Black,WD HDD 4TB My Passport Black Hard diskovi,338.4,BAM,1939560,https://www.slot.ba/proizvod/wd-hdd-4tb-my-passport-black,WD HDD 4TB My Passport Black. Description: WD HDD 4TB My Passport Black Hard diskovi,My Passport,,HDD,,,4000.0,,,,,,,,,,,Black,
96225404,Hewlett Packard,HP 1TB 6G SAS 7.2K 2.5 inch SFF Dual Port Midline Hard Disk,HP 1TB 6G SAS 7.2K 2.5 inch SFF Dual Port Midline Hard Disk HP 1TB 6G SAS 7.2K 2.5 inch SFF Dual Port Midline Hard Disk part number 605835-B21 has a spindle speed of 7200 RPM and also data transfer rate of 600 MBPS Additionally it is compatible with Proliant G6 and G7,45200.0,KES,28258108,https://tetop.co.ke/product/hp-1tb-6g-sas-7-2k-2-5-inch-sff-dual-port-midline-hard-disk,HP 1TB 6G SAS 7.2K 2.5 inch SFF Dual Port Midline Hard Disk. Description: HP 1TB 6G SAS 7.2K 2.5 inch SFF Dual Port Midline Hard Disk HP 1TB 6G SAS 7.2K 2.5 inch SFF Dual Port Midline Hard Disk part number 605835-B21 has a spindle speed of 7200 RPM and also data transfer rate of 600 MBPS Additionally it is compatible with Proliant G6 and G7,1TB 6G SAS 7.2K 2.5 inch SFF Dual Port Midline Hard Disk,605835-B21,HDD,,,1000.0,,,SAS 12G,SAS,,,,,2.5 inch SFF,,,2.5 inch SFF
90054170,Asus,ASUS GeForce GT710 GT710-SL-2GD5 2GB 64-Bit GDDR5 PCI Express 2.0 HDCP Ready Video Card | GT710-SL-2GD5,"An essential upgrade to unlock multimedia performance, the gt 710 utilizes a dust-proof fan to minimize maintenance and Super alloy power II components for 15% faster performance and 2.5 times longevity for set-it-and-forget-it deployments. Gpu tweak II enables additional monitoring to ensure an optimal balance between performance, cooling and noise.",315.0,AED,2751278,https://gccgamers.com/components/graphic-cards/asus-geforce-gt710-gt710-sl-2gd5-2gb-64-bit-gddr5-pci-express-2-0-hdcp-ready-video-card-gt710-sl-2gd5.html,"ASUS GeForce GT710 GT710-SL-2GD5 2GB 64-Bit GDDR5 PCI Express 2.0 HDCP Ready Video Card | GT710-SL-2GD5. Description: An essential upgrade to unlock multimedia performance, the gt 710 utilizes a dust-proof fan to minimize maintenance and Super alloy power II components for 15% faster performance and 2.5 times longevity for set-it-and-forget-it deployments. Gpu tweak II enables additional monitoring to ensure an optimal balance between performance, cooling and noise.",GeForce GT710 GT710-SL-2GD5,PH-GTX1660-6G,GPU,GeForce GT 710,2.0,,,,PCIe 2.0,,,,,,,GDDR5,,
16771477,Western Digital,WD Blue 6TB 3.5 SATA 64MB,"Add 6TB of storage to your system to store and quickly access files such as movies,photos,music,documents,and more with the 6TB Blue 3.5\"" Hard Drive from WD. Designed for use in desktop systems,external enclosures,and consumer RAID 0 and 1 applications,this drive connects to your system's 3.5\"" drive bay using the SATA 6 Gb/s interface.This 6TB drive also features a rotational speed of 5,400 rpm,a 64MB cache to help ensure uninterrupted data transfers,and a sustained data transfer rate of up to 175 MB/s. Additionally,the drive is built with features to help ensure it will have a strong operational life,with 300,000 load/unload cycles,<1 in 1014 non-recoverable read errors per bits read,and NoTouch Ramp Load technology. NoTouch Ramp Load technology helps ensure that the recording head never touches the disk media. The result is less wear on the recording head and media,as well as improved drive protection while in transit.The 6TB Blue 3.5\"" Hard Drive is lightweight and energy efficient,consuming an average of 5.3W during read/write operations. It provides users with free access to WD Acronis True Image and is protected by a limited 2-year warranty.Product Highlights6TB Storage Capacity3.5\"" Form Factor6 Gb/s Buffer to Host Data Transfer Rate175 MB/s Sustained Data Transfer Rate64MB Cache5,400 rpm Rotational Speed300,000 Load/Unload CycleNoTouch Ramp Load TechnologyIntelliSeekConsumes an Average of 5.3W",4039.0,ZAR,3191716,https://mikrotech.co.za/product/wd-blue-6tb-3-5-sata-64mb,"WD Blue 6TB 3.5 SATA 64MB. Description: Add 6TB of storage to your system to store and quickly access files such as movies,photos,music,documents,and more with the 6TB Blue 3.5\"" Hard Drive from WD. Designed for use in desktop systems,external enclosures,and consumer RAID 0 and 1 applications,this drive connects to your system's 3.5\"" drive bay using the SATA 6 Gb/s interface.This 6TB drive also features a rotational speed of 5,400 rpm,a 64MB cache to help ensure uninterrupted data transfers,and a sustained data transfer rate of up to 175 MB/s. Additionally,the drive is built with features to help ensure it will have a strong operational life,with 300,000 load/unload cycles,<1 in 1014 non-recoverable read errors per bits read,and NoTouch Ramp Load technology. NoTouch Ramp Load technology helps ensure that the recording head never touches the disk media. The result is less wear on the recording head and media,as well as improved drive protection while in transit.The 6TB Blue 3.5\"" Hard Drive is lightweight and energy efficient,consuming an average of 5.3W during read/write operations. It provides users with free access to WD Acronis True Image and is protected by a limited 2-year warranty.Product Highlights6TB Storage Capacity3.5\"" Form Factor6 Gb/s Buffer to Host Data Transfer Rate175 MB/s Sustained Data Transfer Rate64MB Cache5,400 rpm Rotational Speed300,000 Load/Unload CycleNoTouch Ramp Load TechnologyIntelliSeekConsumes an Average of 5.3W",Blue,,HDD,,,6000.0,175.0,,SATA,SATA,,,,,"3.5"" drive bay",,,"3.5"""
58710753,Hewlett Packard,"HP 300GB 12G 15K 2.5\"" SAS 759208-B21 759546-001 748385-001 HDD Hard Drive HPE","Specifications: Brand- HP HP Option Part Number(s)- 759208-B21 HP Part Number(s)- 759546-001 HP Assembly Number(s)- 748385-001 Capacity- 300GB Form Factor- 2.5\"" SFF Interface Type- SAS Data Transfer Rate- 12 Gbps Spindle Speed- 15,000 RPM Condition- This item is certified to be in Grade A condition, cosmetically perfect, and tested by our experts to be ready for use!Disclaimer: Pictures may not be an exact representation of the part.Return Policy:Not completely satisfied with your purchase? Give us a call within 30 days to take advantage of our complimentary 30-Day Guarantee!**Please note: some exclusions apply, see our full return policy here.Compatibility: Give us a call to find out more about compatiblity for this item!",189.99,USD,525101,https://www.globalcomputersales.com/products/759208-b21,"HP 300GB 12G 15K 2.5\"" SAS 759208-B21 759546-001 748385-001 HDD Hard Drive HPE. Description: Specifications: Brand- HP HP Option Part Number(s)- 759208-B21 HP Part Number(s)- 759546-001 HP Assembly Number(s)- 748385-001 Capacity- 300GB Form Factor- 2.5\"" SFF Interface Type- SAS Data Transfer Rate- 12 Gbps Spindle Speed- 15,000 RPM Condition- This item is certified to be in Grade A condition, cosmetically perfect, and tested by our experts to be ready for use!Disclaimer: Pictures may not be an exact representation of the part.Return Policy:Not completely satisfied with your purchase? Give us a call within 30 days to take advantage of our complimentary 30-Day Guarantee!**Please note: some exclusions apply, see our full return policy here.Compatibility: Give us a call to find out more about compatiblity for this item!",,WD100PURZ,HDD,,,300.0,,,SAS,SAS,,,,,"2.5"" SFF",,,"2.5"" SFF"
55744888,Zotac,Zotac GeForce RTX 2060 6GB GDDR6 HDMI/3*DP PCi Ex 3.0 16x,Zotac GeForce RTX 2060 6GB GDDR6 HDMI/3*DP PCi Ex 3.0 16x,350.0,EUR,2949522,https://www.nexths.it/Products/details/sku/ZT-T20600K-10M,Zotac GeForce RTX 2060 6GB GDDR6 HDMI/3*DP PCi Ex 3.0 16x. Description: Zotac GeForce RTX 2060 6GB GDDR6 HDMI/3*DP PCi Ex 3.0 16x,GeForce RTX 2060,,GPU,GeForce RTX 2060,6.0,,,,PCIe 3.0 x16,,,,,,,GDDR6,,
22301275,Gigabyte,GIGABYTE GeForce RTX 3080 EAGLE OC 10G GRAPHICS CARD (GV-N3080EAGLE OC-10GD),To Avail the offer Click Here,71390.0,INR,234589,https://www.pcstudio.in/product/gigabyte-geforce-rtx-3080-eagle-oc-10g-graphics-card,GIGABYTE GeForce RTX 3080 EAGLE OC 10G GRAPHICS CARD (GV-N3080EAGLE OC-10GD). Description: To Avail the offer Click Here,GeForce RTX 3080 EAGLE OC 10G,Turbo -RTX2070S-8G-EVO,GPU,GeForce RTX 3080,10.0,,,,,,,,,,,,,
6737771,Asus,ASUS ROG Strix GeForce RTX 2070 SUPER Advanced,"NVIDIA GeForce RTX 2070 SUPER, 8GB GDDR6, 256 bit, PCI Express 3.0, 2 x HDMI (2.0b), 2 x DP (1.4), 1 x Type-C, CUDA, OpenGL 4.5, CrossFireX,NVLink, VR",699.0,EUR,941862,https://www.paradigit.nl/asus-rog-strix-geforce-rtx-2070-super-advanced/80054757/product,"ASUS ROG Strix GeForce RTX 2070 SUPER Advanced. Description: NVIDIA GeForce RTX 2070 SUPER, 8GB GDDR6, 256 bit, PCI Express 3.0, 2 x HDMI (2.0b), 2 x DP (1.4), 1 x Type-C, CUDA, OpenGL 4.5, CrossFireX,NVLink, VR",ROG Strix GeForce RTX 2070 SUPER Advanced,,GPU,GeForce RTX 2070 Super,8.0,,,,PCIe 3.0,,,,,,,GDDR6,,
51175371,Western Digital,"WD 3TB Red Plus 3.5\"" SATA3 5400RPM 64M Hard Drive Designed and tested for RAID environments 1-8 Bay NAS , 3 Years warranty","WD 3TB Red Plus 3.5\"" SATA3 5400RPM 64M Hard Drive Designed and tested for RAID environments 1-8 Bay NAS , 3 Years warranty",184.0,NZD,3739357,https://www.pbtech.co.nz/product/HDDWD3005/WD-3TB-Red-Plus-35-SATA3-5400RPM-64M-Hard-Drive-De,"WD 3TB Red Plus 3.5\"" SATA3 5400RPM 64M Hard Drive Designed and tested for RAID environments 1-8 Bay NAS , 3 Years warranty. Description: WD 3TB Red Plus 3.5\"" SATA3 5400RPM 64M Hard Drive Designed and tested for RAID environments 1-8 Bay NAS , 3 Years warranty",Red Plus,,HDD,,,3000.0,,,SATA,,,,,,"3.5"" SATA3",,,"3.5"""
