config,df1_idx,attribute,ground_truth,predicted,correct,unknown
RAG-full-k1,705,model_number,781518-B21,765466-B21,False,False
RAG-full-k1,706,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k1,707,model_number,STEA500400,STEA500400,True,False
RAG-full-k1,707,interface_type,USB 3.0,USB 3.0,True,False
RAG-full-k1,711,interface_type,USB 3.0,USB 3.0,True,False
RAG-full-k1,711,form_factor,"2.5""",External,False,False
RAG-full-k1,711,storage_connection_type,"2.5""",USB 3.0,False,False
RAG-full-k1,712,model_number,MU-PC500T,T7P500G,False,False
RAG-full-k1,712,bus_type,USB 3.2 Gen 2,NAND,False,False
RAG-full-k1,712,interface_type,Type-C,USB-C,False,False
RAG-full-k1,713,model_number,ST14000NE0008,ST14000VN001,False,False
RAG-full-k1,713,interface_type,SATA,SATA,True,False
RAG-full-k1,714,model_number,861691-B21,HDD72K3.5,False,False
RAG-full-k1,715,model_number,WDS200T2B0B,MNU101T0BCH0,False,False
RAG-full-k1,716,model_number,SDCZ60-064G-B35,C6MG3C,False,False
RAG-full-k1,717,model_number,WD82PURZ,WD Purple 8TB,False,False
RAG-full-k1,719,model_number,ST1800MM0129,ST1800MM0006,False,False
RAG-full-k1,720,model_number,GV-N1650OC-4GD,GV-N165OC-4GR,False,False
RAG-full-k1,721,model_number,100-505940,WX-5100-8GBG5,False,False
RAG-full-k1,721,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k1,724,model_number,ZA250CM1A003,ST250LT012,False,False
RAG-full-k1,726,bus_type,USB 2.0,USB,True,False
RAG-full-k1,728,bus_type,USB 2.0,USB,True,False
RAG-full-k1,730,model_number,HDWQ140UZSVA,TOSHIB-N300-4TB,False,False
RAG-full-k1,733,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k1,734,model_number,SKC2000M8 / 500G,KC2000-500G,False,False
RAG-full-k1,735,model_number,WDS100T1R0A,WD1001PR015,False,False
RAG-full-k1,739,bus_type,PCIe 4.0,PCIe 3.0,False,False
RAG-full-k1,741,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k1,742,model_number,652572-B21,652572-B21,True,False
RAG-full-k1,745,model_number,SDIX30C-032G-GN6NN,IXPAND32GB,False,False
RAG-full-k1,745,interface_type,Lightning,Lightning connector and USB 3.0,True,False
RAG-full-k1,748,model_number,STEB4000100,STEB4000100,True,False
RAG-full-k1,748,bus_type,USB 3.0,USB 2.0,False,False
RAG-full-k1,749,model_number,ST12000NE0008,IronWolf Pro 12TB,False,False
RAG-full-k1,751,interface_type,USB Type-A,USB_3.0,False,False
RAG-full-k1,751,storage_connection_type,USB Type-A,USB_3.0,False,False
RAG-full-k1,753,model_number,SSDSC2KG960G801,SSD/S4610-960GB,False,False
RAG-full-k1,754,form_factor,"1""",External,False,False
RAG-full-k1,755,model_number,WDS500G2B0B,WDS500G3B0A,False,False
RAG-full-k1,756,form_factor,"2,5Zoll",m2,False,False
RAG-full-k1,756,storage_connection_type,2.5-inch SATA,SATA,True,False
RAG-full-k1,757,model_number,90YV0DU0-M0NA00,90YV0DV1-M0NA00,False,False
RAG-full-k1,759,model_number,ST8000VX004,ST8000VN001,False,False
RAG-full-k1,761,model_number,DTLPG3,DTLPG3120G3,True,False
RAG-full-k1,762,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k1,765,model_number,ST3000LM024,ST3000DM001,False,False
RAG-full-k1,767,form_factor,"2.5""",2.5,True,False
RAG-full-k1,768,model_number,STJP1000400,FIRECUDA GAMING-1TB,False,False
RAG-full-k1,768,form_factor,external SSD,M.2,False,False
RAG-full-k1,769,model_number,SSDPEKNW512G8X1,SSDPEKNW016T8X1,False,False
RAG-full-k1,769,interface_type,NVMe,NVMe,True,False
RAG-full-k1,772,model_number,MU-PA1T0B/WW,"T5 External Portable SSD, T5 Series",False,False
RAG-full-k1,773,model_number,ASX6000LNP-1TT-C,XPG SX6000 Lite,False,False
RAG-full-k1,776,model_number,90YV0AL0-M0NA00,GT710-SL-1GD5,False,False
RAG-full-k1,781,model_number,WDBYNN0010BWT-WESN,WDBYNN0010HBK,False,False
RAG-full-k1,781,bus_type,USB 3.0,USB 3.0,True,False
RAG-full-k1,783,bus_type,PCIe 4.0,PCIe,True,False
RAG-full-k1,784,model_number,WDBYFT0040BOR-WESN,WD04F001,False,False
RAG-full-k1,784,interface_type,USB,USB 3.0,True,False
RAG-full-k1,785,model_number,AUV128-32G-RBE,DASHDRIVEUV128-64GB,False,False
RAG-full-k1,786,bus_type,PCIe,PCIe,True,False
RAG-full-k1,788,form_factor,"1""",M.2,False,False
RAG-full-k1,788,storage_connection_type,USB Type C,USB Type C,True,False
RAG-full-k1,789,model_number,ROG-STRIX-RTX3080-10G-GAMING,RTX 3080-10GB-ROG-STRIX,False,False
RAG-full-k1,789,bus_type,PCIe,PCIe,True,False
RAG-full-k1,790,model_number,AXRX 5700XT 8GBD6-3DHR/OC,RX-57XOC-8DHDG6-2DF,False,False
RAG-full-k1,792,model_number,ROG -STRIX-RTX2070S-A8G-GAMING,RTCOG7-8GD6MF,False,False
RAG-full-k1,794,model_number,NE51660018J9-165F,GP176,False,False
RAG-full-k1,795,model_number,GV-N207SWF3OC-8GD,GV-N207SWF2OC-8HDMI,False,False
RAG-full-k1,797,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k1,798,model_number,ST16000NM001G,ST15000VN001,False,False
RAG-full-k1,802,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k1,803,model_number,ROG-STRIX-RTX3090-O24G-GAMING,RTX309024ROGOCSTRIX,False,False
RAG-full-k1,803,bus_type,PCIe,PCIe,True,False
RAG-full-k1,804,model_number,WDS500G1B0C,M.2 NVMe SSD/Solid State Drive,False,False
RAG-full-k1,806,bus_type,PCIe 3.0 x16,GDDR5,False,False
RAG-full-k1,806,form_factor,Full-height,"Full Height, Double Width (HHDL)",False,False
RAG-full-k1,807,model_number,PBU120GS25SSDR,PBM2-120G,False,False
RAG-full-k1,809,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k1,810,model_number,MZ-V7S250BW,MZ-V7E250BW,False,False
RAG-full-k1,811,model_number,SUV500MS-480GB,UV500480MS6A,False,False
RAG-full-k3,0,model_number,GV-N3080GAMING OC-10GD,GV-N3080GAMING OC-10GD,True,False
RAG-full-k3,2,model_number,CSSD-F960GBMP510,MP510,True,False
RAG-full-k3,5,model_number,90YV0CV2-M0NA00,TWINX,False,False
RAG-full-k3,5,bus_type,PCIe 3.0 x16,PCIe 4.0,False,False
RAG-full-k3,6,bus_type,USB 3.0,USB 2.0,False,False
RAG-full-k3,8,model_number,GV-N166SOC-6GD,A6G,False,False
RAG-full-k3,9,model_number,V375-040R,912-V375-040,False,False
RAG-full-k3,9,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-full-k3,11,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k3,12,model_number,90YV0DQ0-M0NA00,TWINF4,False,False
RAG-full-k3,12,bus_type,PCIe 4.0,NVLink,False,False
RAG-full-k3,13,model_number,AGAMMIXS11P-1TT-C,XPG GAMMIX S11 Pro,False,False
RAG-full-k3,14,model_number,GV-R56XTGAMING OC-6GD,GV-R56XGAMING-OC-6G,False,False
RAG-full-k3,15,model_number,100-506008,100-506008,True,False
RAG-full-k3,15,bus_type,PCIe 3.0 x16,PCIe 3.0 x8,False,False
RAG-full-k3,16,model_number,NE6166SS18J9-161F,NE51660018J9-165F,False,False
RAG-full-k3,17,model_number,843266-B21,861691-B21,False,False
RAG-full-k3,19,model_number,ROG-STRIX-RTX2080TI-O11G-GAMING,RTCO-011-DH-012,False,False
RAG-full-k3,19,bus_type,PCIe 3.0 x16,NVIDIA,False,False
RAG-full-k3,21,model_number,PBU240GS25SSDR,PBU240GS25SSDR,True,False
RAG-full-k3,23,model_number,SDCZ50-128G-B35,CBA128,False,False
RAG-full-k3,25,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k3,26,bus_type,SATA III,M.2,False,False
RAG-full-k3,27,model_number,WDBWLG0040HBK-EESN,WDBYVG0040HBK,False,False
RAG-full-k3,30,model_number,WDBMCG5000ABT-WESN,500GB,False,False
RAG-full-k3,30,bus_type,USB 3.0,USB,True,False
RAG-full-k3,31,model_number,DT100G3/256GB,DT100G3,True,False
RAG-full-k3,32,model_number,ST4000NE001,IronWolf PRO ST4000NE001,True,False
RAG-full-k3,33,interface_type,Micro B,Micro B,True,False
RAG-full-k3,39,model_number,PH-GTX1650-O4G,GTX-1650-OC-PHOENIX,False,False
RAG-full-k3,39,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k3,42,bus_type,SATA III,SATA III,True,False
RAG-full-k3,42,interface_type,SATA,SATA,True,False
RAG-full-k3,42,form_factor,"2.5""",2.5,True,False
RAG-full-k3,42,storage_connection_type,"2.5"" SATA","2.5"" SATA",True,False
RAG-full-k3,43,model_number,GP-ASM2NE6100TTTD,GP-ASM2NE6100TTTD,True,False
RAG-full-k3,45,model_number,912-V372-257,912-V372-257,True,False
RAG-full-k3,45,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k3,46,model_number,DT100G3/128GB,DT100G3/128GB,True,False
RAG-full-k3,49,bus_type,USB 3.0,USB,True,False
RAG-full-k3,49,interface_type,USB,USB,True,False
RAG-full-k3,49,form_factor,2.5,Portable,False,False
RAG-full-k3,49,storage_connection_type,USB 3.0,USB,True,False
RAG-full-k3,51,model_number,PH-RTX2060-6G,Phoenix PH-RTX2060-6G,True,False
RAG-full-k3,52,bus_type,SATA III,M.2,False,False
RAG-full-k3,52,interface_type,SATA,M.2,False,False
RAG-full-k3,54,model_number,N20702-08D6-1710VA23,N20702-08D6-1710VA23,True,False
RAG-full-k3,54,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k3,57,model_number,MZ-76P2T0B,MZ-76P1T0CW,False,False
RAG-full-k3,58,model_number,CT2000P5SSD8,CT2000P5SSD8,True,False
RAG-full-k3,59,form_factor,Low Profile,Low Profile,True,False
RAG-full-k3,61,model_number,ZT-A30900D-10P,ZT-A30910E-24M,False,False
RAG-full-k3,61,bus_type,PCIe 4.0,PCIe 4.0,True,False
RAG-full-k3,63,model_number,CSSD-F500GBMP600,CSSD-F500GBMP600,True,False
RAG-full-k3,66,bus_type,PCIe 4.0,PCIe,True,False
RAG-full-k3,71,interface_type,USB-C,USB-3,False,False
RAG-full-k3,72,model_number,CT1000P1SSD8,CT1000P1SSD8,True,False
RAG-full-k3,74,model_number,MU-PC2T0H,T5PTN0MW,False,False
RAG-full-k3,74,bus_type,USB 3.2 Gen 2,NVMe,False,False
RAG-full-k3,75,form_factor,"2.5""",2.5,True,False
RAG-full-k3,78,model_number,ST300MP0106,ST300MP0006,False,False
RAG-full-k3,78,interface_type,SAS,SAS,True,False
RAG-full-k3,79,model_number,GT 710 1GD3H LP,GT710-2GD3H(LP),False,False
RAG-full-k3,81,model_number,02G-P3-2717-KR,NV01G3P2XDR,False,False
RAG-full-k3,81,form_factor,Single Slot,Half-Height,False,False
RAG-full-k3,82,model_number,CT2000P1SSD8,P1-2000,False,False
RAG-full-k3,84,bus_type,PCIe x16,PCIe 3.0,False,False
RAG-full-k3,85,model_number,MZ-76E500BW,MZ-75E500BW,False,False
RAG-full-k3,88,model_number,MU-PC1T0S/WW,T7TOCH1T0,False,False
RAG-full-k3,89,model_number,STHH1000400,STEH1000300,False,False
RAG-full-k3,89,interface_type,USB 3.0 & USB-C,USB 3.0 & USB-C,True,False
RAG-full-k3,89,form_factor,"2.5""",2.5,True,False
RAG-full-k3,89,storage_connection_type,USB,USB,True,False
RAG-full-k3,90,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k3,92,model_number,SDCZ48-032G-U46,CUSNU16G-500A-GN3,False,False
RAG-full-k3,94,model_number,MZ-76E2T0BW,860 EVO MZ-N6M1T0,False,False
RAG-full-k3,95,model_number,801882-B21,801682-B21,False,False
RAG-full-k3,97,model_number,WDS250G3X0C,WDS250G3B03,False,False
RAG-full-k3,98,model_number,AGAMMIXS50-1TT-C,AGAMMIXS50-1TT-C,True,False
RAG-full-k3,99,model_number,GV-N165SOC-4GD,GV-N165SOC-4GD,True,False
RAG-full-k3,99,bus_type,PCIe 3.0,GPU,False,False
RAG-full-k3,100,model_number,CT1000P5SSD8,P5CT1T825,False,False
RAG-full-k3,102,storage_connection_type,USB,USB,True,False
RAG-full-k3,103,bus_type,PCIe x16,PCIe 3.0,False,False
RAG-full-k3,107,bus_type,PCIe 3.0,PCIe 3.0 x16,True,False
RAG-full-k3,108,model_number,GV-N105TOC-4GD,GV-N105TOC-4GL,False,False
RAG-full-k3,108,bus_type,PCIe 3.0 x16,PCIe 3.0,True,False
RAG-full-k3,109,form_factor,Low Profile,Half Height,False,False
RAG-full-k3,112,model_number,LAC301558,LAC301558,True,False
RAG-full-k3,112,form_factor,"2.5""",2.5,True,False
RAG-full-k3,114,model_number,AGAMMIXS5-1TT-C,XPG GAMMIX S5,False,False
RAG-full-k3,115,model_number,WD40PURX,WD40PURZ,False,False
RAG-full-k3,117,model_number,GP-ASM2NE6500GTTD,GP-ASM2NE6500GTTD,True,False
RAG-full-k3,119,model_number,WDS200T2B0A,WDS200T2B0A,True,False
RAG-full-k3,121,interface_type,NVMe,USB,False,False
RAG-full-k3,121,storage_connection_type,Type-C,USB,False,False
RAG-full-k3,122,model_number,GP-GSTFS31480GNTD,AASD480G2HTC,False,False
RAG-full-k3,123,model_number,GV-N208SAORUS-8GC,GV-N208SWF7GC-8HDMI,False,False
RAG-full-k3,124,bus_type,USB 3.0,USB 3.0,True,False
RAG-full-k3,124,interface_type,Lightning,USB-A,False,False
RAG-full-k3,126,model_number,XA1920ME10063,XZA1920ME10063,False,False
RAG-full-k3,127,model_number,NEAT7100HD46H,NEAT7100HD46H,True,False
RAG-full-k3,129,model_number,MTFDHBE3T8TDF-1AW1ZABYY,MTFDHBE3T8TDF-1AW1ZABYY,True,False
RAG-full-k3,130,model_number,DC450R/3840G,DC450R,True,False
RAG-full-k3,131,model_number,WDS120G2G0A,WDC120G2G0A,False,False
RAG-full-k3,132,model_number,CZ73,SDFNT00064G46,False,False
RAG-full-k3,136,form_factor,3.5”,3.5”,True,False
RAG-full-k3,136,storage_connection_type,3.5” SATA,3.5”,True,False
RAG-full-k3,139,model_number,HDWD105UZSVA,HDWD105UZSVA,True,False
RAG-full-k3,140,bus_type,USB 3.0,USB 2.0,False,False
RAG-full-k3,140,interface_type,iOS,iOS,True,False
RAG-full-k3,142,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k3,143,interface_type,SATA,SATA,True,False
RAG-full-k3,146,model_number,GV-N2070WF2-8GD,GV-N207SWF3OC-8GD,False,False
RAG-full-k3,146,bus_type,PCIe,"NVLink, HDMI",False,False
RAG-full-k3,149,bus_type,PCIe,PCIe,True,False
RAG-full-k3,150,bus_type,PCIe x16,PCIe x16,True,False
RAG-full-k3,151,model_number,MZ-V7S1T0B/AM,MZ-V7S1T0B/AM,True,False
RAG-full-k3,152,model_number,MZ-76P1T0B/EU,SCT100SSA750H,False,False
RAG-full-k3,153,model_number,ZP480NM30011,M.2,False,False
RAG-full-k3,157,model_number,MZ-V7E250BW,M.2 2280,False,False
RAG-full-k3,159,model_number,GV-RXVEGA56GAMING OC-8GD,8GB HBM2,False,False
RAG-full-k3,163,model_number,HDWE140EZSTA,HDWE140EZSTA,True,False
RAG-full-k3,164,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k3,164,form_factor,ATX,NVIDIA Founders Edition,False,False
RAG-full-k3,165,model_number,AXRX5700XT-8GBD6-3DHDR/OC,AX9079D2-1241-01,False,False
RAG-full-k3,168,model_number,GV-N166TOC-6GD,GV-N166TF6GC-OC,False,False
RAG-full-k3,168,bus_type,PCIe 3.0,PCIe 3.0 x8,True,False
RAG-full-k3,169,model_number,ZA500GM1A001,ST500LT012-1E1426,False,False
RAG-full-k3,170,model_number,VPN100-512GM28H,VPN100,True,False
RAG-full-k3,174,bus_type,PCIe,PCIe,True,False
RAG-full-k3,175,model_number,CT500P2SSD8,P5,False,False
RAG-full-k3,180,model_number,DTEG2/64GB,DT-KEG2/64GB,False,False
RAG-full-k3,180,interface_type,USB Type-A,USB Type-A,True,False
RAG-full-k3,180,storage_connection_type,USB Type-A,USB Type-A,True,False
RAG-full-k3,182,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k3,183,model_number,DT70/32GB,DT70,True,False
RAG-full-k3,184,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k3,186,model_number,100-505957,100-506001,False,False
RAG-full-k3,186,form_factor,PCIe Add-in Card,PCIe 3.0 x16,False,False
RAG-full-k3,187,bus_type,USB 3.0,USB 3.0,True,False
RAG-full-k3,187,interface_type,Micro-USB 3.0 (Micro-B 10-pin),USB,True,False
RAG-full-k3,189,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k3,192,bus_type,PCIe,PCIe,True,False
RAG-full-k3,194,model_number,V809-2404R,GP104-332,False,False
RAG-full-k3,194,bus_type,PCIe 3.0 x16,PCIe 3.0 x8,False,False
RAG-full-k3,198,model_number,SKC600/512G,KC600,True,False
RAG-full-k3,202,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k3,203,model_number,STEA2000403,STEA2000301,False,False
RAG-full-k3,203,interface_type,USB,USB,True,False
RAG-full-k3,206,model_number,SP512GBP34A80M28,SP512GBP34A80M28,True,False
RAG-full-k3,207,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k3,208,model_number,MZ-76E250BW,MZ-76E250BW,True,False
RAG-full-k3,211,model_number,WDS240G2G0B,WDS240G2B0A,False,False
RAG-full-k3,213,form_factor,"2.5""",2.5,True,False
RAG-full-k3,213,storage_connection_type,"2.5""",2.5,True,False
RAG-full-k3,214,model_number,WD20EURX,WD2003FRYW,False,False
RAG-full-k3,216,model_number,AS40G-1TT-C,S40G,True,False
RAG-full-k3,216,bus_type,PCIe 3.0 x4,M.2,False,False
RAG-full-k3,218,model_number,06G-P4-1161-KR,XCBlackGaming,False,False
RAG-full-k3,218,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k3,219,bus_type,PCIe 3.0,PCIe 3.0 x16,True,False
RAG-full-k3,226,interface_type,NVMe,NVMe,True,False
RAG-full-k3,231,model_number,AHD830-5TU31-CBK,AHD830-5TU31-CBK,True,False
RAG-full-k3,231,interface_type,USB,USB,True,False
RAG-full-k3,231,form_factor,"2.5""",2.5,True,False
RAG-full-k3,233,model_number,GP-ASM2NE6200TTTD,GP-ASM2NE6200TTTD,True,False
RAG-full-k3,234,model_number,STHN2000400,STHN2000400,True,False
RAG-full-k3,234,form_factor,"2.5""",Slim,False,False
RAG-full-k3,235,interface_type,USB tipo A,USB-A,False,False
RAG-full-k3,235,storage_connection_type,USB tipo A,USB-A,False,False
RAG-full-k3,237,model_number,WDS250G2B0C,WD Blue SN550 NV5T500G0A,False,False
RAG-full-k3,238,model_number,DTDUO3/64GB,DTMUO064G3,False,False
RAG-full-k3,240,interface_type,USB,USB 3.2 Gen 1,True,False
RAG-full-k3,240,form_factor,Portable,2.5,False,False
RAG-full-k3,240,storage_connection_type,USB,USB,True,False
RAG-full-k3,241,model_number,02G-P4-6333-KR,1067,False,False
RAG-full-k3,244,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k3,246,model_number,ZT-T20610E-10M,RTX2060S-MINI,False,False
RAG-full-k3,248,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-full-k3,249,bus_type,SATA,SATA III,True,False
RAG-full-k3,249,interface_type,SATA,SATA III,True,False
RAG-full-k3,249,form_factor,"3.5""",3.5-inch,False,False
RAG-full-k3,249,storage_connection_type,3.5-inch SATA,3.5-inch SATA,True,False
RAG-full-k3,251,model_number,HDWD120UZSVA,HDWD120UZSVA,True,False
RAG-full-k3,253,model_number,652611-B21,HPE600GB6G10K2_5DPENTSCHDD,False,False
RAG-full-k3,255,model_number,785067-B21,HP300GB10K12GSC,False,False
RAG-full-k3,256,model_number,WD20EZRZ,WD20EFRX,False,False
RAG-full-k3,262,model_number,GP-ASM2NE2512GTTDR,GP-ASM2NE2512GTTDR,True,False
RAG-full-k3,266,model_number,ST10000NM001G,ST10ZJ0100,False,False
RAG-full-k3,267,bus_type,USB 3.1 Gen 2,USB 3.1 Gen 2,True,False
RAG-full-k3,267,interface_type,Type C & Type A Compatible,USB-C,False,False
RAG-full-k3,268,model_number,CT500X8SSD9,CT500X8SSD9,True,False
RAG-full-k3,268,bus_type,USB 3.1 Gen 2,USB 3.1 Gen 2,True,False
RAG-full-k3,268,interface_type,USB-C,USB-C,True,False
RAG-full-k3,268,form_factor,External,External,True,False
RAG-full-k3,268,storage_connection_type,USB-C,USB-C,True,False
RAG-full-k3,269,bus_type,PCIe 4.0,PCIe,True,False
RAG-full-k3,271,form_factor,"2.5""",2.5,True,False
RAG-full-k3,273,model_number,GV-N208SGAMING-OC-8GC,GV-N208SWF2OC-8G,False,False
RAG-full-k3,274,model_number,11G-P4-2589-KR,88G-P4-2187-KR,False,False
RAG-full-k3,274,bus_type,PCIe 3.0,PCIe,True,False
RAG-full-k3,276,model_number,XA960LE10063,Nytro 1351 Enterprise 960GB,False,False
RAG-full-k3,276,form_factor,"2.5""",2.5,True,False
RAG-full-k3,276,storage_connection_type,"2.5"" SATA","2.5"" SATA",True,False
RAG-full-k3,279,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k3,279,form_factor,ATX,Graphics Card,False,False
RAG-full-k3,280,model_number,ST10000VX0004,ST10000VE0008,False,False
RAG-full-k3,282,model_number,100-505826,100-505950,False,False
RAG-full-k3,282,form_factor,Single-Slot,PCIe,False,False
RAG-full-k3,284,model_number,MZ-76E1T0B,MZ-N6E1T0YCH,False,False
RAG-full-k3,286,model_number,MZ-76P512B/EU,MZ-76P512B/EU,True,False
RAG-full-k3,288,model_number,WDS100T2X0C,WDS100T2X0C,True,False
RAG-full-k3,289,model_number,MU-PC2T0S/WW,MZ-NM9T1T/AM,False,False
RAG-full-k3,290,form_factor,ATX,ATX,True,False
RAG-full-k3,294,model_number,90YV0CU1-M0NA00,GTX1660-PH-B6G,False,False
RAG-full-k3,294,bus_type,PCIe 3.0,GDDR6,False,False
RAG-full-k3,295,model_number,ASX8200PNP-2TT-C,XPG SX8200 Pro,False,False
RAG-full-k3,297,model_number,ZA480CV1A001,ZA480CV1A001,True,False
RAG-full-k3,298,model_number,TUF-RTX2060-6G-GAMING,TUF-RTX2060-6G-GAMING,True,False
RAG-full-k3,298,bus_type,PCIe 3.0 x16,PCIe 3.0 x8,False,False
RAG-full-k3,301,interface_type,USB,USB,True,False
RAG-full-k3,302,model_number,GV-N208SAORUS-WB-8GC,AORUS-NVIDIA-GEFORCE-RTX-2080-SUPER-8GB-WATERFORCE-WB,False,False
RAG-full-k3,302,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-full-k3,302,form_factor,ATX Form,NVIDIA,False,False
RAG-full-k3,303,model_number,ST4000NM0025,ST4000NE001,False,False
RAG-full-k3,305,interface_type,USB,USB,True,False
RAG-full-k3,307,model_number,SDCZ73-256G-G46,SDCZ43-256G-A37,False,False
RAG-full-k3,309,model_number,SSDSC2KB019T7,DC S4500 1.9TB,False,False
RAG-full-k3,310,bus_type,PCIe 4.0,PCIe,True,False
RAG-full-k3,312,interface_type,NVMe,USB 3.1 Gen 1,False,False
RAG-full-k3,313,model_number,GV-N730D5-2GL,GT-730-D5-2GD5,False,False
RAG-full-k3,313,form_factor,Low-profile,PCIe,False,False
RAG-full-k3,314,model_number,DUAL-RX580-O8G,DUAL-RX580-O8G,True,False
RAG-full-k3,315,model_number,MZ-V7S250B/AM,MZ-V7S250BW,False,False
RAG-full-k3,316,bus_type,SATA III,SATA,True,False
RAG-full-k3,316,interface_type,SATA,SATA,True,False
RAG-full-k3,316,form_factor,"2.5""",2.5-inch,False,False
RAG-full-k3,316,storage_connection_type,2.5-inch SATA,2.5-inch SATA,True,False
RAG-full-k3,317,bus_type,PCIe 4.0,PCIe,True,False
RAG-full-k3,318,model_number,ZA500CM1A003,ST500LT012-1E1479,False,False
RAG-full-k3,319,bus_type,PCIe 3.0 x16,PCIe 3.0,True,False
RAG-full-k3,320,model_number,CMFVY3A-128GB,CMFVY3A-128GB,True,False
RAG-full-k3,321,model_number,MU-PA500,T5-500GB,False,False
RAG-full-k3,322,model_number,STGG8000400,STGG8000400,True,False
RAG-full-k3,322,form_factor,"3.5""",2.5,False,False
RAG-full-k3,322,storage_connection_type,USB 3.0,USB 3.0,True,False
RAG-full-k3,324,model_number,ZA3840NM10011,ST11000620SSD,False,False
RAG-full-k3,326,model_number,SDCZ48-06G-U46,SDCZ48-016G-G47,False,False
RAG-full-k3,328,interface_type,USB-C,USB-C,True,False
RAG-full-k3,328,storage_connection_type,USB-C,USB,True,False
RAG-full-k3,329,model_number,ZT-T20810D-10P,ZT-T20910C-10M,False,False
RAG-full-k3,330,bus_type,PCIe x16,PCIe 3.0 x8,False,False
RAG-full-k3,331,model_number,ASD700-256GU31-CBK,ASD700-256GU31-CBK,True,False
RAG-full-k3,331,storage_connection_type,USB,USB,True,False
RAG-full-k3,332,model_number,SSDPE21D480GAX1,SSDPE21D480GAX1,True,False
RAG-full-k3,334,model_number,DC450R/1920G,DC450R,True,False
RAG-full-k3,334,form_factor,"2.5""",2.5,True,False
RAG-full-k3,334,storage_connection_type,"2.5"" SATA","2.5"" SATA",True,False
RAG-full-k3,336,model_number,MG04ACA600E,HDWD120UZSVB,False,False
RAG-full-k3,338,interface_type,SAS,SAS,True,False
RAG-full-k3,338,storage_connection_type,"2.5"" SFF","2.5"" SAS",False,False
RAG-full-k3,347,model_number,Turbo -RTX2070S-8G-EVO,RTX2070SUPER-EV088G,False,False
